timestamp_x,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp,time,timestamp_y,latitude,longitude,altitude_m,satellites,hdop,speed_knots,pdop,vdop
1760823230,-2.3367408203125,0.6368576416015624,-9.30147344970703,-3.435114503816794,-0.8244274809160306,0.5725190839694656,29.00058823529412,269,1760723661.0,3402.75080 N,08407.11140 W,306.9,8.0,0.91,0.677,1.73,0.89
1760823231,-2.360682836914062,0.6272808349609375,-9.229647399902344,-2.366412213740458,-0.6335877862595419,0.6946564885496184,29.00058823529412,270,1760723662.0,3402.75072 N,08407.11152 W,307.1,8.0,0.91,0.584,1.93,0.91
1760823232,-2.384624853515625,0.737414111328125,-9.30147344970703,-4.473282442748092,-0.5419847328244275,3.984732824427481,28.90647058823529,271,1760723663.0,3402.75073 N,08407.11177 W,307.2,9.0,0.89,0.025,1.93,0.91
1760823233,-2.384624853515625,0.6368576416015624,-9.32062706298828,-3.2213740458015265,-1.1755725190839694,1.4580152671755726,28.81235294117647,272,1760723664.0,3402.75059 N,08407.11186 W,307.2,9.0,0.89,0.023,1.73,0.89
1760823234,-2.3487118286132813,0.6272808349609375,-9.28231983642578,-2.7099236641221376,-0.9389312977099236,0.2748091603053435,28.76529411764706,273,1760723665.0,3402.75045 N,08407.11192 W,307.3,9.0,0.89,0.396,1.73,0.89
1760823235,-2.482787121582031,0.55545478515625,-9.227253198242186,2.916030534351145,-0.8549618320610687,-13.763358778625957,28.76529411764706,274,1760723666.0,3402.75042 N,08407.11197 W,307.6,9.0,0.89,0.539,1.72,0.89
1760823236,-2.370259643554687,0.6009446166992187,-9.327809667968747,-3.2442748091603053,-1.183206106870229,2.099236641221374,28.718235294117648,275,1760723667.0,3402.75050 N,08407.11201 W,308.0,9.0,0.89,0.474,1.72,0.89
1760823237,-2.3774422485351563,0.6416460449218749,-9.366116894531247,-3.7480916030534353,-0.9236641221374046,2.3053435114503817,28.76529411764706,276,1760723668.0,3402.75061 N,08407.11206 W,308.3,9.0,0.89,0.422,1.72,0.89
1760823238,-2.384624853515625,0.6248866333007812,-9.236830004882812,-3.3206106870229006,-1.0381679389312977,2.114503816793893,28.718235294117648,277,1760723669.0,3402.75055 N,08407.11212 W,308.3,9.0,0.89,0.173,1.72,0.89
1760823239,-2.3247698120117186,0.63206923828125,-9.313444458007812,-3.015267175572519,-0.9083969465648856,0.9389312977099236,28.76529411764706,278,1760723670.0,3402.75048 N,08407.11216 W,308.4,9.0,0.89,0.239,1.72,0.89
1760823240,-2.480392919921875,0.6919242797851562,-9.361328491210935,-2.045801526717557,-1.8549618320610688,1.8091603053435117,28.81235294117647,279,1760723671.0,3402.75052 N,08407.11216 W,308.6,9.0,0.89,0.437,1.72,0.89
1760823241,-2.446874096679687,0.7589619262695312,-9.210493786621091,-5.824427480916031,-1.916030534351145,2.816793893129771,28.90647058823529,280,1760723672.0,3402.75062 N,08407.11217 W,308.9,9.0,0.89,0.104,1.72,0.89
1760823242,-2.3151930053710936,0.5889736083984375,-9.363722692871091,-2.33587786259542,0.4580152671755725,-0.7175572519083969,28.85941176470588,281,1760723673.0,3402.75066 N,08407.11222 W,308.9,9.0,0.89,0.112,1.72,0.89
1760823243,-2.2098481323242187,0.4070142822265625,-9.428366137695312,8.725190839694656,-11.282442748091604,-34.587786259541986,29.56529411764706,282,1760723674.0,3402.75064 N,08407.11227 W,308.8,9.0,0.89,0.293,1.72,0.89
1760823244,-2.1308394775390624,0.5578489868164063,-9.318232861328124,-4.351145038167939,-1.0076335877862594,3.381679389312977,28.81235294117647,283,1760723675.0,3402.75059 N,08407.11233 W,308.7,9.0,0.89,0.294,1.72,0.89
1760823245,-2.2385785522460937,0.5434837768554687,-9.43554874267578,-2.969465648854962,-0.9770992366412212,0.6717557251908397,28.81235294117647,284,1760723676.0,3402.75062 N,08407.11234 W,308.8,9.0,0.89,0.538,1.72,0.89
1760823246,-2.195482922363281,0.5243301635742187,-9.39724151611328,-3.0610687022900764,-0.8854961832061069,1.1984732824427482,28.85941176470588,285,1760723677.0,3402.75061 N,08407.11238 W,308.6,9.0,0.89,0.125,1.72,0.89
1760823247,-2.1883003173828124,0.5626373901367188,-9.315838659667968,-3.183206106870229,-0.9236641221374046,0.5190839694656488,28.85941176470588,286,1760723678.0,3402.75055 N,08407.11245 W,308.4,9.0,0.89,0.245,1.72,0.89
1760823249,-2.233790148925781,0.5410895751953124,-9.332598071289064,-2.7709923664122136,-0.6183206106870229,1.1374045801526718,28.90647058823529,288,1760723680.0,3402.75049 N,08407.11257 W,308.0,9.0,0.89,0.228,1.72,0.89
1760823250,-2.224213342285156,0.5147533569335937,-9.380482104492186,-3.3435114503816794,-0.7480916030534351,2.3282442748091605,28.90647058823529,289,1760723681.0,3402.75047 N,08407.11263 W,307.7,9.0,0.89,0.137,1.72,0.89
1760823251,-2.219424938964844,0.5099649536132812,-9.33978067626953,-3.404580152671756,-0.7480916030534351,1.450381679389313,28.85941176470588,290,1760723682.0,3402.75043 N,08407.11269 W,307.1,9.0,0.89,0.287,1.72,0.89
1760823252,-2.2361843505859373,0.5099649536132812,-9.337386474609374,-2.6717557251908395,-0.8244274809160306,0.2061068702290076,28.81235294117647,291,1760723683.0,3402.75038 N,08407.11279 W,306.9,9.0,0.89,0.432,1.72,0.89
1760823253,-2.2026655273437497,0.5913678100585937,-9.373299499511718,-2.030534351145038,-1.076335877862595,-0.7175572519083969,29.61235294117647,292,1760723684.0,3402.75038 N,08407.11284 W,306.8,9.0,0.89,0.29,1.72,0.89
1760823254,-2.214636535644531,0.5291185668945312,-9.306261853027344,-2.442748091603053,-0.8396946564885496,0.2824427480916031,29.70647058823529,293,1760723685.0,3402.75047 N,08407.11288 W,306.7,9.0,0.89,0.003,1.72,0.89
1760823255,-2.147598889160156,0.4644751220703125,-9.373299499511718,-2.786259541984733,-0.8473282442748091,1.2442748091603053,29.61235294117647,294,1760723686.0,3402.75032 N,08407.11291 W,306.4,9.0,0.89,0.022,1.72,0.89
1760823256,-2.1691467041015624,0.4932055419921874,-9.215282189941403,-2.969465648854962,-0.7633587786259542,0.7175572519083969,28.85941176470588,295,1760723687.0,3402.75015 N,08407.11292 W,306.1,9.0,0.89,0.141,1.72,0.89
1760823257,-2.1499930908203124,0.5817910034179687,-9.330203869628903,-2.595419847328244,-0.7099236641221374,0.4122137404580153,28.90647058823529,296,1760723688.0,3402.75014 N,08407.11294 W,305.9,9.0,0.89,0.071,1.72,0.89
1760823258,-2.212242333984375,0.5267243652343749,-9.325415466308591,-2.977099236641221,-0.6717557251908397,0.8015267175572519,28.90647058823529,297,1760723689.0,3402.75016 N,08407.11297 W,305.6,9.0,0.89,0.297,1.72,0.89
1760823259,-2.2002713256835937,0.5698199951171875,-9.323021264648435,-3.0076335877862594,-1.0916030534351144,1.2290076335877862,28.90647058823529,298,1760723690.0,3402.75024 N,08407.11295 W,305.6,9.0,0.89,0.135,1.72,0.89
1760823260,-2.2074539306640624,0.6057330200195312,-9.34696328125,-2.549618320610687,-1.16793893129771,0.5572519083969466,28.953529411764706,299,1760723691.0,3402.75027 N,08407.11295 W,305.5,9.0,0.89,0.245,1.72,0.89
1760823261,-2.2098481323242187,0.565031591796875,-9.35893428955078,-3.2595419847328246,-0.8625954198473282,1.633587786259542,28.90647058823529,300,1760723692.0,3402.75023 N,08407.11295 W,305.5,9.0,0.89,0.054,1.72,0.89
1760823262,-2.2026655273437497,0.4860229370117187,-9.414000927734374,-2.9618320610687023,-0.9541984732824428,0.8854961832061069,28.90647058823529,301,1760723693.0,3402.75024 N,08407.11296 W,305.6,9.0,0.89,0.046,1.72,0.89
1760823263,-2.2074539306640624,0.5315127685546874,-9.311050256347656,-5.67175572519084,-1.083969465648855,7.755725190839694,28.953529411764706,302,1760723694.0,3402.75025 N,08407.11296 W,305.6,9.0,0.89,0.03,1.72,0.89
1760823264,-2.2026655273437497,0.5267243652343749,-9.251195214843747,-2.175572519083969,-1.099236641221374,-0.7175572519083969,28.90647058823529,303,1760723695.0,3402.75027 N,08407.11295 W,305.7,9.0,0.89,0.099,1.72,0.89
1760823265,-2.1619640991210938,0.5147533569335937,-9.332598071289064,-2.900763358778626,-0.9389312977099236,1.0,28.953529411764706,304,1760723696.0,3402.75030 N,08407.11297 W,305.8,9.0,0.89,0.163,1.72,0.89
1760823266,-2.1930887207031247,0.5291185668945312,-9.351751684570312,-2.946564885496183,-1.0229007633587786,1.3053435114503815,28.85941176470588,305,1760723697.0,3402.75033 N,08407.11298 W,305.8,9.0,0.89,0.088,1.72,0.89
1760823267,-2.2385785522460937,0.5051765502929687,-9.390058911132812,-3.0610687022900764,-0.8015267175572519,1.099236641221374,28.85941176470588,306,1760723698.0,3402.75035 N,08407.11299 W,305.9,9.0,0.89,0.055,1.72,0.89
1760823268,-2.205059729003906,0.5003881469726562,-9.41639512939453,-3.0763358778625958,-1.045801526717557,1.1221374045801529,28.85941176470588,307,1760723699.0,3402.75036 N,08407.11300 W,305.9,9.0,0.89,0.061,1.72,0.89
1760823269,-2.1691467041015624,0.5602431884765625,-9.32062706298828,-2.938931297709924,-1.0,0.9236641221374046,28.953529411764706,308,1760723700.0,3402.75036 N,08407.11300 W,306.0,9.0,0.89,0.139,1.72,0.89
1760823270,-2.29843359375,0.4979939453124999,-9.299079248046874,-2.946564885496183,-0.8702290076335878,1.4122137404580153,28.953529411764706,309,1760723701.0,3402.75036 N,08407.11301 W,306.1,9.0,0.89,0.193,1.72,0.89
1760823271,-2.1643583007812497,0.4932055419921874,-9.366116894531247,-2.977099236641221,-0.9236641221374046,1.0305343511450382,28.85941176470588,310,1760723702.0,3402.75039 N,08407.11304 W,306.1,9.0,0.89,0.099,1.72,0.89
1760823272,-2.231395947265625,0.5482721801757812,-9.34696328125,-2.900763358778626,-0.7709923664122137,1.3435114503816794,28.81235294117647,311,1760723703.0,3402.75040 N,08407.11304 W,306.3,9.0,0.89,0.156,1.72,0.89
1760823273,-2.2026655273437497,0.5315127685546874,-9.267954626464844,-2.8473282442748094,-0.8015267175572519,1.076335877862595,29.61235294117647,312,1760723704.0,3402.75055 N,08407.11306 W,305.8,9.0,0.89,0.376,1.72,0.89
1760823274,-2.205059729003906,0.5722141967773438,-9.43554874267578,-3.0229007633587788,-0.816793893129771,1.381679389312977,28.90647058823529,313,1760723705.0,3402.75061 N,08407.11313 W,305.9,9.0,0.89,0.486,1.72,0.89
1760823275,-2.221819140625,0.70868369140625,-9.212887988281247,-2.977099236641221,-0.9236641221374046,1.1221374045801529,28.953529411764706,314,1760723706.0,3402.75071 N,08407.11324 W,305.9,9.0,0.89,0.202,1.72,0.89
1760823276,-2.176329309082031,0.55545478515625,-9.428366137695312,-2.900763358778626,-0.8702290076335878,1.1145038167938932,28.90647058823529,315,1760723707.0,3402.75076 N,08407.11331 W,305.9,9.0,0.89,0.076,1.72,0.89
1760823277,-2.1715409057617188,0.5339069702148437,-9.22007059326172,-2.992366412213741,-1.0534351145038168,1.4274809160305344,28.90647058823529,316,1760723708.0,3402.75074 N,08407.11337 W,306.0,9.0,0.89,0.086,1.72,0.89
1760823278,-2.1787235107421874,0.5626373901367188,-9.466673364257812,-2.5267175572519083,-0.8015267175572519,1.83206106870229,28.81235294117647,317,1760723709.0,3402.75077 N,08407.11340 W,306.0,9.0,0.89,0.659,1.72,0.89
1760823279,-2.2601263671875,0.4836287353515625,-9.349357482910156,-3.1908396946564888,-0.8702290076335878,1.465648854961832,29.659411764705883,318,1760723710.0,3402.75079 N,08407.11341 W,306.2,9.0,0.89,0.069,1.72,0.89
1760823280,-2.1906945190429687,0.59376201171875,-9.306261853027344,-3.175572519083969,-0.9618320610687024,1.5725190839694656,28.90647058823529,319,1760723711.0,3402.75089 N,08407.11343 W,306.4,9.0,0.89,0.046,1.72,0.89
1760823281,-2.2601263671875,0.5363011718749999,-9.368511096191405,-3.213740458015267,-0.3969465648854962,0.5648854961832062,28.81235294117647,320,1760723712.0,3402.75080 N,08407.11346 W,306.7,9.0,0.89,0.051,1.72,0.89
1760823282,-2.2481553588867187,0.5506663818359374,-9.303867651367186,-2.7709923664122136,-0.8320610687022901,0.648854961832061,29.61235294117647,321,1760723713.0,3402.75074 N,08407.11346 W,306.9,9.0,0.89,0.148,1.72,0.89
1760823283,-2.212242333984375,0.5003881469726562,-9.392453112792968,-2.519083969465649,-0.8778625954198473,0.2061068702290076,28.90647058823529,322,1760723714.0,3402.75073 N,08407.11347 W,307.1,9.0,0.89,0.222,1.72,0.89
1760823284,-2.121262670898437,0.5506663818359374,-9.402029919433591,-3.4656488549618323,-0.8549618320610687,1.5801526717557253,28.953529411764706,323,1760723715.0,3402.75081 N,08407.11357 W,306.6,9.0,0.89,0.137,1.72,0.89
1760823285,-2.195482922363281,0.51714755859375,-9.327809667968747,-2.8473282442748094,-0.9770992366412212,0.5954198473282443,28.81235294117647,324,1760723716.0,3402.75073 N,08407.11360 W,306.5,9.0,0.94,0.018,1.72,0.89
1760823286,-2.1787235107421874,0.5865794067382812,-9.409212524414064,-3.16793893129771,-0.7786259541984732,1.4809160305343512,28.953529411764706,325,1760723717.0,3402.75068 N,08407.11362 W,306.5,9.0,0.94,0.041,1.84,0.94
1760823287,-2.231395947265625,0.5434837768554687,-9.325415466308591,-2.877862595419847,-0.900763358778626,0.9618320610687024,28.953529411764706,326,1760723718.0,3402.75071 N,08407.11365 W,306.5,8.0,0.94,0.157,1.84,0.94
1760823288,-2.27927998046875,0.5458779785156249,-9.284714038085935,-2.9618320610687023,-0.9389312977099236,1.0305343511450382,28.85941176470588,327,1760723719.0,3402.75071 N,08407.11365 W,306.6,8.0,0.94,0.129,1.84,0.94
1760823289,-2.032677209472656,0.51714755859375,-9.279925634765624,-2.801526717557252,-0.816793893129771,1.1450381679389312,28.85941176470588,328,1760723720.0,3402.75075 N,08407.11367 W,306.5,8.0,0.94,0.175,1.84,0.94
1760823290,-2.1619640991210938,0.5363011718749999,-9.22485899658203,-2.9236641221374047,-0.9083969465648856,1.0381679389312977,28.953529411764706,329,1760723721.0,3402.75074 N,08407.11368 W,306.5,8.0,0.94,0.132,1.84,0.94
1760823291,-2.219424938964844,0.6105214233398437,-9.332598071289064,-3.206106870229008,-0.8015267175572519,1.3969465648854962,28.90647058823529,330,1760723722.0,3402.75081 N,08407.11368 W,306.7,8.0,0.94,0.778,1.84,0.94
1760823292,-2.2098481323242187,0.4955997436523437,-9.33978067626953,-3.053435114503817,-1.1145038167938932,1.1450381679389312,28.81235294117647,331,1760723723.0,3402.75078 N,08407.11380 W,305.9,8.0,0.94,0.266,1.84,0.94
1760823293,-2.257732165527344,0.5722141967773438,-9.366116894531247,-2.916030534351145,-0.9083969465648856,1.0,28.953529411764706,332,1760723724.0,3402.75076 N,08407.11381 W,305.9,8.0,0.94,0.114,1.84,0.94
1760823294,-2.217030737304688,0.4644751220703125,-9.349357482910156,-3.137404580152672,-0.816793893129771,1.076335877862595,28.953529411764706,333,1760723725.0,3402.75069 N,08407.11383 W,305.9,9.0,0.94,0.194,1.84,0.94
1760823295,-2.2361843505859373,0.4932055419921874,-9.37808790283203,-3.030534351145038,-0.9465648854961832,1.0916030534351144,28.81235294117647,334,1760723726.0,3402.75051 N,08407.11385 W,305.8,9.0,0.94,0.425,1.84,0.94
1760823296,-2.1906945190429687,0.5722141967773438,-9.354145886230468,-2.786259541984733,-0.9847328244274808,1.2442748091603053,28.85941176470588,335,1760723727.0,3402.75038 N,08407.11386 W,305.7,9.0,0.94,0.728,1.84,0.94
1760823297,-2.1547814941406247,0.5506663818359374,-9.440337145996091,-2.931297709923664,-0.9465648854961832,1.1145038167938932,28.90647058823529,336,1760723728.0,3402.75031 N,08407.11388 W,305.6,9.0,0.94,0.348,1.84,0.94
1760823298,-2.123656872558594,0.5243301635742187,-9.337386474609374,-3.015267175572519,-0.6793893129770993,1.0,28.85941176470588,337,1760723729.0,3402.75028 N,08407.11390 W,305.4,9.0,0.94,0.012,1.84,0.94
1760823299,-2.214636535644531,0.4716577270507812,-9.471461767578123,-2.839694656488549,-0.900763358778626,0.8625954198473282,28.81235294117647,338,1760723730.0,3402.75025 N,08407.11393 W,305.2,9.0,0.94,0.238,1.84,0.94
1760823300,-2.1906945190429687,0.5003881469726562,-9.34696328125,-2.977099236641221,-0.8931297709923665,0.9083969465648856,28.81235294117647,339,1760723731.0,3402.75021 N,08407.11397 W,305.1,9.0,0.94,0.638,1.84,0.94
1760823301,-2.1547814941406247,0.5410895751953124,-9.375693701171874,-2.984732824427481,-1.1526717557251909,1.0381679389312977,28.85941176470588,340,1760723732.0,3402.75012 N,08407.11403 W,304.9,9.0,0.94,0.081,1.84,0.94
1760823302,-2.233790148925781,0.5482721801757812,-9.327809667968747,-2.977099236641221,-0.8702290076335878,1.0916030534351144,28.81235294117647,341,1760723733.0,3402.75010 N,08407.11401 W,304.9,9.0,0.88,0.032,1.84,0.94
1760823303,-2.0183119995117185,0.5770026000976562,-9.402029919433591,-3.145038167938931,-0.916030534351145,1.068702290076336,28.81235294117647,342,1760723734.0,3402.74996 N,08407.11408 W,304.7,9.0,0.94,0.167,1.72,0.88
1760823304,-2.1883003173828124,0.5698199951171875,-9.349357482910156,-2.938931297709924,-0.8931297709923665,1.213740458015267,28.90647058823529,343,1760723735.0,3402.74980 N,08407.11411 W,304.5,9.0,0.94,0.565,1.84,0.94
1760823305,-2.217030737304688,0.5123591552734374,-9.373299499511718,-2.9618320610687023,-0.9083969465648856,1.1908396946564883,28.85941176470588,344,1760723736.0,3402.74973 N,08407.11413 W,304.3,9.0,0.94,0.367,1.84,0.94
1760823306,-2.1978771240234374,0.5626373901367188,-9.366116894531247,-2.8244274809160306,-0.8854961832061069,1.1984732824427482,28.953529411764706,345,1760723737.0,3402.74971 N,08407.11417 W,304.2,9.0,0.94,0.046,1.84,0.94
1760823307,-1.9991583862304687,0.5865794067382812,-9.337386474609374,-2.862595419847328,-0.8396946564885496,1.099236641221374,28.90647058823529,346,1760723738.0,3402.74963 N,08407.11424 W,304.0,9.0,0.94,0.154,1.84,0.94
1760823308,-2.1739351074218747,0.5913678100585937,-9.430760339355468,-2.8473282442748094,-0.9083969465648856,1.0916030534351144,28.90647058823529,347,1760723739.0,3402.74953 N,08407.11427 W,304.0,9.0,0.88,0.23,1.84,0.94
1760823309,-2.195482922363281,0.5506663818359374,-9.382876306152344,-2.931297709923664,-0.9541984732824428,1.2748091603053435,28.81235294117647,348,1760723740.0,3402.74948 N,08407.11431 W,304.0,9.0,0.88,0.481,1.71,0.88
1760823310,-2.2026655273437497,0.5458779785156249,-9.279925634765624,-2.977099236641221,-0.8091603053435115,1.1755725190839694,28.90647058823529,349,1760723741.0,3402.74946 N,08407.11427 W,304.1,9.0,0.88,0.099,1.71,0.88
1760823311,-2.166752502441406,0.5434837768554687,-9.330203869628903,-3.106870229007633,-1.0381679389312977,1.2061068702290076,28.85941176470588,350,1760723742.0,3402.74954 N,08407.11426 W,304.2,9.0,0.88,0.206,1.71,0.88
1760823312,-2.2385785522460937,0.5578489868164063,-9.344569079589844,-2.900763358778626,-1.0381679389312977,1.2442748091603053,28.81235294117647,351,1760723743.0,3402.74957 N,08407.11425 W,304.3,9.0,0.88,0.011,1.71,0.88
1760823313,-2.1787235107421874,0.5865794067382812,-9.361328491210935,-3.0229007633587788,-0.7022900763358778,1.0,28.85941176470588,352,1760723744.0,3402.74968 N,08407.11424 W,304.4,9.0,0.88,0.307,1.71,0.88
1760823314,-2.1404162841796874,0.5315127685546874,-9.366116894531247,-2.969465648854962,-1.076335877862595,0.9770992366412212,28.90647058823529,353,1760723745.0,3402.74986 N,08407.11423 W,304.5,9.0,0.88,0.347,1.71,0.88
1760823315,-2.1643583007812497,0.5267243652343749,-9.344569079589844,-3.0381679389312977,-1.183206106870229,1.045801526717557,28.81235294117647,354,1760723746.0,3402.75006 N,08407.11419 W,304.7,9.0,0.88,0.034,1.71,0.88
1760823316,-2.1619640991210938,0.5626373901367188,-9.387664709472656,-2.9618320610687023,-0.8778625954198473,1.0076335877862594,29.659411764705883,355,1760723747.0,3402.75032 N,08407.11417 W,304.8,9.0,0.93,0.063,1.71,0.88
1760823317,-2.1906945190429687,0.5602431884765625,-9.5001921875,-2.977099236641221,-1.0,1.0534351145038168,28.76529411764706,356,1760723748.0,3402.75050 N,08407.11414 W,305.0,8.0,0.93,0.379,1.76,0.93
1760823318,-2.166752502441406,0.5961562133789062,-9.275137231445312,-3.106870229007633,-0.9083969465648856,1.083969465648855,28.81235294117647,357,1760723749.0,3402.75065 N,08407.11409 W,305.2,8.0,0.93,0.701,1.76,0.93
1760823319,-2.1547814941406247,0.5147533569335937,-9.440337145996091,-2.801526717557252,-0.900763358778626,1.1755725190839694,28.90647058823529,358,1760723750.0,3402.75076 N,08407.11402 W,305.4,8.0,0.93,0.036,1.76,0.93
1760823320,-2.1739351074218747,0.584185205078125,-9.442731347656249,-2.946564885496183,-0.9694656488549618,1.236641221374046,28.85941176470588,359,1760723751.0,3402.75083 N,08407.11394 W,305.6,9.0,0.93,0.087,1.76,0.93
1760823321,-2.157175695800781,0.7158662963867187,-9.28231983642578,-2.83206106870229,-0.732824427480916,1.045801526717557,28.85941176470588,360,1760723752.0,3402.75082 N,08407.11386 W,305.7,9.0,0.93,0.055,1.76,0.93
1760823322,-2.1499930908203124,0.4979939453124999,-9.409212524414064,-3.0,-0.8778625954198473,0.8473282442748091,28.90647058823529,361,1760723753.0,3402.75085 N,08407.11376 W,306.0,9.0,0.93,0.156,1.76,0.93
1760823323,-2.142810485839844,0.5793968017578125,-9.35893428955078,-3.175572519083969,-0.8702290076335878,0.9465648854961832,28.81235294117647,362,1760723754.0,3402.75098 N,08407.11375 W,305.9,9.0,0.88,0.429,1.76,0.93
1760823324,-2.217030737304688,0.5027823486328125,-9.327809667968747,-2.931297709923664,-0.8473282442748091,1.0610687022900764,28.85941176470588,363,1760723755.0,3402.75098 N,08407.11366 W,305.9,10.0,0.83,0.042,1.71,0.88
1760823325,-2.1739351074218747,0.5267243652343749,-9.478644372558591,-3.068702290076336,-1.1374045801526718,0.9389312977099236,28.85941176470588,364,1760723756.0,3402.75089 N,08407.11362 W,305.9,10.0,0.83,0.02,1.59,0.83
1760823326,-2.1739351074218747,0.5698199951171875,-9.349357482910156,-3.0763358778625958,-1.045801526717557,1.015267175572519,28.85941176470588,365,1760723757.0,3402.75079 N,08407.11358 W,305.9,10.0,0.83,0.02,1.59,0.83
1760823327,-2.214636535644531,0.6105214233398437,-9.277531433105468,-3.106870229007633,-1.0381679389312977,0.931297709923664,28.85941176470588,366,1760723758.0,3402.75066 N,08407.11353 W,305.9,10.0,0.83,0.113,1.59,0.83
1760823328,-2.2601263671875,0.5865794067382812,-9.382876306152344,-3.015267175572519,-0.900763358778626,1.236641221374046,28.81235294117647,367,1760723759.0,3402.75057 N,08407.11345 W,306.1,10.0,0.83,0.148,1.59,0.83
1760823329,-2.138022082519531,0.6057330200195312,-9.440337145996091,-3.0229007633587788,-0.8396946564885496,1.1984732824427482,28.90647058823529,368,1760723760.0,3402.75051 N,08407.11336 W,306.2,10.0,0.83,0.203,1.59,0.83
1760823330,-2.262520568847656,0.6057330200195312,-9.306261853027344,-2.9083969465648853,-0.6793893129770993,1.5267175572519085,28.85941176470588,369,1760723761.0,3402.75044 N,08407.11328 W,306.4,10.0,0.83,0.205,1.59,0.83
1760823331,-2.1643583007812497,0.47884033203125,-9.469067565917967,-2.8931297709923665,-1.0076335877862594,1.236641221374046,28.85941176470588,370,1760723762.0,3402.75040 N,08407.11320 W,306.7,10.0,0.83,0.125,1.59,0.83
1760823332,-2.185906115722656,0.5817910034179687,-9.327809667968747,-2.969465648854962,-0.931297709923664,1.1145038167938932,28.81235294117647,371,1760723763.0,3402.75030 N,08407.11313 W,306.9,10.0,0.83,0.282,1.59,0.83
1760823333,-2.121262670898437,0.565031591796875,-9.399635717773435,-3.0,-0.916030534351145,1.068702290076336,28.81235294117647,372,1760723764.0,3402.75021 N,08407.11309 W,306.9,10.0,0.83,0.151,1.59,0.83
1760823334,-2.118868469238281,0.5147533569335937,-9.313444458007812,-3.16793893129771,-0.9541984732824428,1.0610687022900764,28.85941176470588,373,1760723765.0,3402.75009 N,08407.11302 W,307.2,10.0,0.83,0.209,1.59,0.83
1760823335,-2.2744915771484373,0.5434837768554687,-9.414000927734374,-2.9236641221374047,-0.9770992366412212,0.8625954198473282,28.81235294117647,374,1760723766.0,3402.75002 N,08407.11297 W,307.3,10.0,0.83,0.183,1.59,0.83
1760823336,-2.257732165527344,0.59376201171875,-9.212887988281247,-2.8473282442748094,-0.816793893129771,1.045801526717557,28.81235294117647,375,1760723767.0,3402.74993 N,08407.11287 W,307.8,10.0,0.83,0.133,1.59,0.83
1760823337,-2.29843359375,0.5578489868164063,-9.387664709472656,-3.068702290076336,-0.9847328244274808,1.1374045801526718,28.81235294117647,376,1760723768.0,3402.74985 N,08407.11281 W,308.1,10.0,0.83,0.3,1.59,0.83
1760823338,-2.205059729003906,0.5985504150390625,-9.265560424804686,-3.045801526717557,-0.8854961832061069,1.1984732824427482,28.85941176470588,377,1760723769.0,3402.74973 N,08407.11275 W,308.4,10.0,0.83,0.299,1.59,0.83
1760823339,-2.133233679199219,0.5051765502929687,-9.327809667968747,-2.916030534351145,-0.7862595419847328,1.045801526717557,28.85941176470588,378,1760723770.0,3402.74966 N,08407.11270 W,308.6,10.0,0.83,0.203,1.59,0.83
1760823340,-2.233790148925781,0.5363011718749999,-9.478644372558591,-2.9083969465648853,-0.9236641221374046,0.9389312977099236,28.85941176470588,379,1760723771.0,3402.74966 N,08407.11270 W,308.8,10.0,0.83,0.08,1.59,0.83
1760823341,-2.1619640991210938,0.5458779785156249,-9.253589416503903,-2.9083969465648853,-0.8625954198473282,1.0534351145038168,28.85941176470588,380,1760723772.0,3402.74969 N,08407.11273 W,308.8,10.0,0.83,0.171,1.59,0.83
1760823342,-2.221819140625,0.584185205078125,-9.354145886230468,-2.954198473282443,-1.0229007633587786,1.3129770992366412,28.81235294117647,381,1760723773.0,3402.74977 N,08407.11278 W,308.8,10.0,0.88,0.317,1.59,0.83
1760823343,-2.217030737304688,0.5434837768554687,-9.33499227294922,-2.885496183206107,-0.9694656488549618,0.9847328244274808,28.76529411764706,382,1760723774.0,3402.74983 N,08407.11282 W,308.7,10.0,0.88,0.23,1.7,0.88
1760823344,-2.224213342285156,0.59376201171875,-9.488221179199218,-2.900763358778626,-0.8320610687022901,1.099236641221374,28.81235294117647,383,1760723775.0,3402.74987 N,08407.11299 W,307.7,10.0,0.88,0.212,1.7,0.88
1760823345,-2.1835119140625,0.5602431884765625,-9.368511096191405,-3.0229007633587788,-0.8473282442748091,1.2900763358778626,28.81235294117647,384,1760723776.0,3402.74980 N,08407.11309 W,307.4,9.0,0.88,0.21,1.7,0.88
1760823346,-2.2002713256835937,0.4644751220703125,-9.380482104492186,-2.992366412213741,-1.1145038167938932,1.2061068702290076,28.85941176470588,385,1760723777.0,3402.74981 N,08407.11316 W,307.2,10.0,0.88,0.149,1.7,0.88
1760823347,-2.032677209472656,0.5698199951171875,-9.363722692871091,-2.992366412213741,-0.8778625954198473,1.1221374045801529,28.81235294117647,386,1760723778.0,3402.74982 N,08407.11317 W,307.3,10.0,0.88,0.096,1.7,0.88
1760823348,-2.2026655273437497,0.6105214233398437,-9.315838659667968,-2.931297709923664,-0.7099236641221374,1.213740458015267,28.90647058823529,387,1760723779.0,3402.74982 N,08407.11318 W,307.3,10.0,0.88,0.456,1.7,0.88
1760823349,-2.1619640991210938,0.59376201171875,-9.32062706298828,-3.0610687022900764,-0.8931297709923665,1.1526717557251909,28.76529411764706,388,1760723780.0,3402.74969 N,08407.11315 W,307.4,10.0,0.88,0.225,1.7,0.88
